"File Name","Collection Name#1","Collection Description#1","Work Type#1","Work Type Vocab#1","Work Type Refid#1","Work Type#2","Work Type Vocab#2","Work Type Refid#2","Work Title#1","Work Title Type#1","Work Agent Name#1","Work Agent Name Vocab#1","Work Agent Name Refid#1","Work Agent Name Type#1","Work Agent Role#1","Work Agent Role Vocab#1","Work Agent Role Refid#1","Work Agent Name#2","Work Agent Name Vocab#2","Work Agent Name Refid#2","Work Agent Name Type#2","Work Agent Role#2","Work Agent Role Vocab#2","Work Agent Role Refid#2","Work Agent Name#3","Work Agent Name Vocab#3","Work Agent Name Refid#3","Work Agent Name Type#3","Work Date#1","Work Date Type#1","Work Date#2","Work Date Type#2","Subject Term#1","Subject Type#1","Subject Vocab#1","Subject Refid#1","Subject Term#2","Subject Type#2","Subject Vocab#2","Subject Refid#2","Subject Term#3","Subject Type#3","Subject Vocab#3","Subject Refid#3","Location Name#1","Location Type#1","Location Refid#1","Location Name#10","Location Type#10","Location Refid#10","Location Name#2","Location Type#2","Location Refid#2","Location Name#3","Location Type#3","Location Refid#3","Location Name#4","Location Type#4","Location Refid#4","Location Name#5","Location Type#5","Location Refid#5","Location Name#6","Location Type#6","Location Refid#6","Location Name#7","Location Type#7","Location Refid#7","Location Name#8","Location Type#8","Location Refid#8","Location Name#9","Location Type#9","Location Refid#9","Repository Location Name#1","Repository Location Type#1","Work Measurements#1","Work Measurement#1","Work Measurement Type#1","Work Measurement Unit#1","Work Measurement#2","Work Measurement Type#2","Work Measurement Unit#2","Technique#1","Technique Vocab#1","Technique Refid#1","Technique#2","Technique Vocab#2","Technique Refid#2","Technique#3","Technique Vocab#3","Technique Refid#3","Inscription Text#1","Inscription Text Type#1","Inscription Position#1","Inscription Text#2","Inscription Text Type#2","Cultural Context#1","Cultural Context Vocab#1","Cultural Context Refid#1","Work Description#1","Work Description#2","Work Description#3","Relation#1","Relation Type#1","Relation Relids#1","Relation href#1","Image Rights#1","Image Title#1","Image Title Type#1","Image Date#1","Image Date Type#1","Image Work Type#1","Image Work Type Vocab#1","Identifier ARK#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"nspc_wolff_singlesBourneHimalaya010.tif","Ira Wolff Photographic History Collection","The Ira Wolff Photographic History Collection consists of approximately 7,000 original photographs and 7,000 publications, largely from the nineteenth and early-twentieth centuries. As a whole, the collection traces the invention of photography, the scientific and technical components of its development, the history of photomechanical printing, vernacular photographic practices, and the medium's role in social and cultural documentation. The digitized portion of the collection focuses exclusively on private photographic albums ranging from cartes-de-visite albums to travel albums.","photographs","aat","http://vocab.getty.edu/page/aat/300046300","","","","Mountain peaks in Neela Pass","","Bourne, Samuel, 1834-1912","fast","http://id.worldcat.org/fast/154860","personal","photographers","aat","http://vocab.getty.edu/page/aat/300025687","","","","","","","","","","","","[1860/1870]","creation","","","Mountains","conceptTopic","fast","http://id.worldcat.org/fast/1028366","Landscapes","conceptTopic","fast","http://id.worldcat.org/fast/1735625","Snow","conceptTopic","fast","http://id.worldcat.org/fast/1121907","India","creation","http://id.worldcat.org/fast/1210276","","","","Himalaya Mountains","creation","http://id.worldcat.org/fast/1242048","","","","","","","","","","","","","","","","","","","","","","University of Colorado Boulder Special Collections Department","corporate","","","","","","","","albumen process","aat","http://vocab.getty.edu/page/aat/300133274","","","","","","","Valley and snowy peaks below the Neela Pass.","","","","","Himalayan","aat","http://vocab.getty.edu/page/aat/300018815","Landscape of snowy peaks along the Neela Pass in the Himalayas.","","","Himalayas Album","partOf","nspc_wolff_bourneHimalaya","https://ark.colorado.edu/ark:/47540/9g6h2h0351qm","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/","Mountain peaks in Neela Pass","generalView","","","digital images","http://vocab.getty.edu/page/aat/300215302","https://ark.colorado.edu/ark:/47540/nt792g8696r2","1101087","4910","nspc_wolff_singlesBourneHimalaya010.tif","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~74~74~1101087~297451"
"nspc_wolff_singlesBourneHimalaya027.tif","Ira Wolff Photographic History Collection","The Ira Wolff Photographic History Collection consists of approximately 7,000 original photographs and 7,000 publications, largely from the nineteenth and early-twentieth centuries. As a whole, the collection traces the invention of photography, the scientific and technical components of its development, the history of photomechanical printing, vernacular photographic practices, and the medium's role in social and cultural documentation. The digitized portion of the collection focuses exclusively on private photographic albums ranging from cartes-de-visite albums to travel albums.","photographs","aat","http://vocab.getty.edu/page/aat/300046300","","","","Mountain peaks in the Himalayas","","Bourne, Samuel, 1834-1912","fast","http://id.worldcat.org/fast/154860","personal","photographers","aat","http://vocab.getty.edu/page/aat/300025687","","","","","","","","","","","","[1860/1870]","creation","","","Mountains","conceptTopic","fast","http://id.worldcat.org/fast/1028366","Landscapes","conceptTopic","fast","http://id.worldcat.org/fast/1735625","","","","","India","creation","http://id.worldcat.org/fast/1210276","","","","Himalaya Mountains","creation","http://id.worldcat.org/fast/1242048","","","","","","","","","","","","","","","","","","","","","","University of Colorado Boulder Special Collections Department","corporate","","","","","","","","albumen process","aat","http://vocab.getty.edu/page/aat/300133274","","","","","","","","","","","","Himalayan","aat","http://vocab.getty.edu/page/aat/300018815","View of mountain peaks in the Himalayas.","","","Himalayas Album","partOf","nspc_wolff_bourneHimalaya","https://ark.colorado.edu/ark:/47540/9g6h2h0351qm","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/","Mountain peaks in the Himalayas","generalView","","","digital images","http://vocab.getty.edu/page/aat/300215302","https://ark.colorado.edu/ark:/47540/55438z59s4w3","1101104","4910","nspc_wolff_singlesBourneHimalaya027.tif","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~74~74~1101104~297455"
"nspc_wolff_singlesBourneHimalaya017.tif","Ira Wolff Photographic History Collection","The Ira Wolff Photographic History Collection consists of approximately 7,000 original photographs and 7,000 publications, largely from the nineteenth and early-twentieth centuries. As a whole, the collection traces the invention of photography, the scientific and technical components of its development, the history of photomechanical printing, vernacular photographic practices, and the medium's role in social and cultural documentation. The digitized portion of the collection focuses exclusively on private photographic albums ranging from cartes-de-visite albums to travel albums.","photographs","aat","http://vocab.getty.edu/page/aat/300046300","","","","Mountains from Manirang Pass","","Bourne, Samuel, 1834-1912","fast","http://id.worldcat.org/fast/154860","personal","photographers","aat","http://vocab.getty.edu/page/aat/300025687","","","","","","","","","","","","[1860/1870]","creation","","","Mountains","conceptTopic","fast","http://id.worldcat.org/fast/1028366","Landscapes","conceptTopic","fast","http://id.worldcat.org/fast/1735625","Rivers","conceptTopic","fast"," http://id.worldcat.org/fast/1098312","India","creation","http://id.worldcat.org/fast/1210276","","","","Himalaya Mountains","creation","http://id.worldcat.org/fast/1242048","","","","","","","","","","","","","","","","","","","","","","University of Colorado Boulder Special Collections Department","corporate","","","","","","","","albumen process","aat","http://vocab.getty.edu/page/aat/300133274","","","","","","","Evening on the mountains - From below the Manirang Pass.","","","","","Himalayan","aat","http://vocab.getty.edu/page/aat/300018815","Landscape of the Himalayas and possibly the Ganges River from Manirang Pass.","","","Himalayas Album","partOf","nspc_wolff_bourneHimalaya","https://ark.colorado.edu/ark:/47540/9g6h2h0351qm","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/","Mountains from Manirang Pass","generalView","","","digital images","http://vocab.getty.edu/page/aat/300215302","https://ark.colorado.edu/ark:/47540/z36t2g70d1w3","1101094","4910","nspc_wolff_singlesBourneHimalaya017.tif","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~74~74~1101094~297466"
"wolff_singlesAsiaAfricaEurope_076.tif","Ira Wolff Photographic History Collection","The Ira Wolff Photographic History Collection consists of approximately 7,000 original photographs and 7,000 publications, largely from the nineteenth and early-twentieth centuries. As a whole, the collection traces the invention of photography, the scientific and technical components of its development, the history of photomechanical printing, vernacular photographic practices, and the medium's role in social and cultural documentation. The digitized portion of the collection focuses exclusively on private photographic albums ranging from cartes-de-visite albums to travel albums.","cartes-de-visite (card photographs)","aat","http://vocab.getty.edu/page/aat/300127141","","","","Mrs. Frances Anne Kemble","repository","Earles' Galleries and Looking Glass Warehouse","","local","corporate","","","","F. Gutekunst, Photographers (Philadelphia, Pa.)","naf","http://id.loc.gov/authorities/names/n98020916","corporate","","","","","","","","1862","creation","","","United States--History--Civil War, 1861-1865","conceptTopic","lcsh","http://id.loc.gov/authorities/subjects/sh85140205","","","","","","","","","Pennsylvania--Philadelphia","creation","http://id.worldcat.org/fast/1204170","","","","","","","","","","","","","","","","","","","","","","","","","","","","University of Colorado Boulder Special Collections Department","corporate","3.25 in. (H) x 2.25 in. (W)","3.25","height","inches","2.25","width","inches","albumen process","aat","http://vocab.getty.edu/page/aat/300133274","","","","","","","90. Fanny Kemble","text","album index","","","American (North American)","aat","http://vocab.getty.edu/page/aat/300107956","From negative in F. Gutekunst's Imperial Galleries.","Legacy file ID changed to match file names with extension on 2021-07-01. Original ID was: nspc_wolff_singlesCivilWarCarte_76.jpg","","Civil War Carte-de-Visite Album","partOf","nspc_wolff_civilWarCarte","http://cudl.colorado.edu/luna/servlet/s/pk1580","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/","Mrs. Frances Anne Kemble","generalView","2013-07-31","creation","digital images","http://vocab.getty.edu/page/aat/300215302","https://ark.colorado.edu/ark:/47540/j0461d25c2nf","1088506","202","nspc_wolff_singlesCivilWarCarte_76.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~74~74~1088506~140794"
"nspc_wolff_civilWarCarte_019b.tif","Ira Wolff Photographic History Collection","The Ira Wolff Photographic History Collection consists of approximately 7,000 original photographs and 7,000 publications, largely from the nineteenth and early-twentieth centuries. As a whole, the collection traces the invention of photography, the scientific and technical components of its development, the history of photomechanical printing, vernacular photographic practices, and the medium's role in social and cultural documentation. The digitized portion of the collection focuses exclusively on private photographic albums ranging from cartes-de-visite albums to travel albums.","cartes-de-visite (card photographs)","aat","http://vocab.getty.edu/page/aat/300127141","","","","Mrs. John C. Fremont","repository","Anthony, E.","","local","corporate","","","","","","","","","","","","","","","1860/1862","creation","","","United States--History--Civil War, 1861-1865","conceptTopic","lcsh","http://id.loc.gov/authorities/subjects/sh85140205","","","","","","","","","New York (State)","creation","http://id.worldcat.org/fast/1210280","","","","","","","","","","","","","","","","","","","","","","","","","","","","University of Colorado Boulder Special Collections Department","corporate","3.25 in. (H) x 2.25 in. (W)","3.25","height","inches","2.25","width","inches","albumen process","aat","http://vocab.getty.edu/page/aat/300133274","","","","","","","24. Mrs. Fremont","text","album index","","","American (North American)","aat","http://vocab.getty.edu/page/aat/300107956","Legacy file ID changed to match file names with extension on 2021-07-01. Original ID was: nspc_wolff_singlesCivilWarCarte_24.jpg","","","Civil War Carte-de-Visite Album","partOf","nspc_wolff_civilWarCarte","http://cudl.colorado.edu/luna/servlet/s/pk1580","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/","Mrs. John C. Fremont","generalView","2013-07-31","creation","digital images","http://vocab.getty.edu/page/aat/300215302","https://ark.colorado.edu/ark:/47540/nz7s4m99w2hs","1087535","202","nspc_wolff_singlesCivilWarCarte_24.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~74~74~1087535~140742"
"nspc_wolff_civilWarCarte_024b.tif","Ira Wolff Photographic History Collection","The Ira Wolff Photographic History Collection consists of approximately 7,000 original photographs and 7,000 publications, largely from the nineteenth and early-twentieth centuries. As a whole, the collection traces the invention of photography, the scientific and technical components of its development, the history of photomechanical printing, vernacular photographic practices, and the medium's role in social and cultural documentation. The digitized portion of the collection focuses exclusively on private photographic albums ranging from cartes-de-visite albums to travel albums.","cartes-de-visite (card photographs)","aat","http://vocab.getty.edu/page/aat/300127141","","","","Mrs. Stowe, H.W. Beecher, And Father","repository","Brady's National Photographic Portrait Galleries","naf","http://id.loc.gov/authorities/names/n85307564","corporate","","","","Anthony, E.","","local","corporate","","","","James W. Queen & Company","naf","http://id.loc.gov/authorities/names/n90710900","corporate","1860/1862","creation","","","United States--History--Civil War, 1861-1865","conceptTopic","lcsh","http://id.loc.gov/authorities/subjects/sh85140205","","","","","","","","","New York (State)","creation","http://id.worldcat.org/fast/1210280","","","","","","","","","","","","","","","","","","","","","","","","","","","","University of Colorado Boulder Special Collections Department","corporate","3.25 in. (H) x 2.25 in. (W)","3.25","height","inches","2.25","width","inches","albumen process","aat","http://vocab.getty.edu/page/aat/300133274","","","","","","","34. Mrs. Stowe, H.W. Beecher, and Father","text","album index","","","American (North American)","aat","http://vocab.getty.edu/page/aat/300107956","Published by E. Anthony from photographic negative from Brady's National Portrait Gallery. Also imprint of James W. Queen & Co., Phila.","Legacy file ID changed to match file names with extension on 2021-07-01. Original ID was: nspc_wolff_singlesCivilWarCarte_34.jpg","","Civil War Carte-de-Visite Album","partOf","nspc_wolff_civilWarCarte","http://cudl.colorado.edu/luna/servlet/s/pk1580","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/","Mrs. Stowe, H.W. Beecher, And Father","generalView","2013-07-31","creation","digital images","http://vocab.getty.edu/page/aat/300215302","https://ark.colorado.edu/ark:/47540/1j92753142dk","1087747","202","nspc_wolff_singlesCivilWarCarte_34.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~74~74~1087747~140752"
"nspc_wolff_civilWarCarte_046a.tif","Ira Wolff Photographic History Collection","The Ira Wolff Photographic History Collection consists of approximately 7,000 original photographs and 7,000 publications, largely from the nineteenth and early-twentieth centuries. As a whole, the collection traces the invention of photography, the scientific and technical components of its development, the history of photomechanical printing, vernacular photographic practices, and the medium's role in social and cultural documentation. The digitized portion of the collection focuses exclusively on private photographic albums ranging from cartes-de-visite albums to travel albums.","cartes-de-visite (card photographs)","aat","http://vocab.getty.edu/page/aat/300127141","","","","Mrs. William H. Furness","repository","","","","","","","","","","","","","","","","","","","1860/1862","creation","","","United States--History--Civil War, 1861-1865","conceptTopic","lcsh","http://id.loc.gov/authorities/subjects/sh85140205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","University of Colorado Boulder Special Collections Department","corporate","3.25 in. (H) x 2.25 in. (W)","3.25","height","inches","2.25","width","inches","albumen process","aat","http://vocab.getty.edu/page/aat/300133274","","","","","","","81. Mrs. William H Furness","text","album index","","","American (North American)","aat","http://vocab.getty.edu/page/aat/300107956","Legacy file ID changed to match file names with extension on 2021-07-01. Original ID was: nspc_wolff_singlesCivilWarCarte_67.jpg","","","Civil War Carte-de-Visite Album","partOf","nspc_wolff_civilWarCarte","http://cudl.colorado.edu/luna/servlet/s/pk1580","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/","Mrs. William H. Furness","generalView","2013-07-31","creation","digital images","http://vocab.getty.edu/page/aat/300215302","https://ark.colorado.edu/ark:/47540/46512d1151mj","1088372","202","nspc_wolff_singlesCivilWarCarte_67.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~74~74~1088372~140785"
"wolff_singlesAsiaAfricaEurope_074.tif","Ira Wolff Photographic History Collection","The Ira Wolff Photographic History Collection consists of approximately 7,000 original photographs and 7,000 publications, largely from the nineteenth and early-twentieth centuries. As a whole, the collection traces the invention of photography, the scientific and technical components of its development, the history of photomechanical printing, vernacular photographic practices, and the medium's role in social and cultural documentation. The digitized portion of the collection focuses exclusively on private photographic albums ranging from cartes-de-visite albums to travel albums.","photographs","aat","http://vocab.getty.edu/page/aat/300046300","","","","Muslim cemetery in Istanbul","descriptive","","","","","","","","","","","","","","","","","","","1870/1890","creation","","","","","","","","","","","","","","","Turkey--Istanbul","geographic","http://id.worldcat.org/fast/1204833","","","","","","","","","","","","","","","","","","","","","","","","","","","","University of Colorado Boulder Special Collections Department","corporate","","","","","","","","albumen prints","aat","http://vocab.getty.edu/page/aat/300127121","","","","","","","""Old Mahometan cemetery, Stamboul.""","caption","","","","","","","Image No. 74. ""Old Mahometan cemetery, Stamboul"". Titled in ink. 4 1/2 x 3 1/2 photo, mounted. c. 1875.","Stamboul is an old variant name for Istanbul.","Legacy file ID changed to match file names with extension on 2021-07-01. Original ID was: Wolff_AsiaAfricaEurope_singles_074.jpg","Asia, Africa, and Europe album","partOf","wolff_asiaAfricaEurope","http://cudl.colorado.edu/luna/servlet/s/cckl62","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/","Muslim cemetery in Istanbul","generalView","","","digital images","http://vocab.getty.edu/page/aat/300215302","https://ark.colorado.edu/ark:/47540/3q287z60b7s1","1093592","202","Wolff_AsiaAfricaEurope_singles_074.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~74~74~1093592~133054"
"wolff_singlesAsiaAfricaEurope_043.tif","Ira Wolff Photographic History Collection","The Ira Wolff Photographic History Collection consists of approximately 7,000 original photographs and 7,000 publications, largely from the nineteenth and early-twentieth centuries. As a whole, the collection traces the invention of photography, the scientific and technical components of its development, the history of photomechanical printing, vernacular photographic practices, and the medium's role in social and cultural documentation. The digitized portion of the collection focuses exclusively on private photographic albums ranging from cartes-de-visite albums to travel albums.","photographs","aat","http://vocab.getty.edu/page/aat/300046300","","","","Nice from on high","descriptive","","","","","","","","","","","","","","","","","","","1870/1890","creation","","","","","","","","","","","","","","","France--Nice","geographic","http://id.worldcat.org/fast/1205484","","","","","","","","","","","","","","","","","","","","","","","","","","","","University of Colorado Boulder Special Collections Department","corporate","","","","","","","","albumen prints","aat","http://vocab.getty.edu/page/aat/300127121","","","","","","","""107 ND Nice. Vue G̩n̩rale du Port prise du Ch̢teau.""","text","","","","","","","Image No. 43. ""Plate No.107. Nice. Vue Generale du Port prise du Chateau"". Titled in plate. 6 1/2 x 4 3/8 photo, mounted. c. 1875.","Scene of the port-city from on high, with forested hills and mountains in the background.","Legacy file ID changed to match file names with extension on 2021-07-01. Original ID was: Wolff_AsiaAfricaEurope_singles_043.jpg","Asia, Africa, and Europe album","partOf","wolff_asiaAfricaEurope","http://cudl.colorado.edu/luna/servlet/s/cckl62","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/","Nice from on high","generalView","","","digital images","http://vocab.getty.edu/page/aat/300215302","https://ark.colorado.edu/ark:/47540/h79r1t0592sk","1093126","202","Wolff_AsiaAfricaEurope_singles_043.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~74~74~1093126~133023"
"nspc_wolff_civilWarCarte_041b.tif","Ira Wolff Photographic History Collection","The Ira Wolff Photographic History Collection consists of approximately 7,000 original photographs and 7,000 publications, largely from the nineteenth and early-twentieth centuries. As a whole, the collection traces the invention of photography, the scientific and technical components of its development, the history of photomechanical printing, vernacular photographic practices, and the medium's role in social and cultural documentation. The digitized portion of the collection focuses exclusively on private photographic albums ranging from cartes-de-visite albums to travel albums.","cartes-de-visite (card photographs)","aat","http://vocab.getty.edu/page/aat/300127141","","","","Officers' Quarters, Fort Sumter","repository","","","","","","","","","","","","","","","","","","","1865","creation","","","United States--History--Civil War, 1861-1865","conceptTopic","lcsh","http://id.loc.gov/authorities/subjects/sh85140205","","","","","","","","","South Carolina","creation","http://id.worldcat.org/fast/1204600","","","","","","","","","","","","","","","","","","","","","","","","","","","","University of Colorado Boulder Special Collections Department","corporate","3.25 in. (H) x 2.25 in. (W)","3.25","height","inches","2.25","width","inches","albumen process","aat","http://vocab.getty.edu/page/aat/300133274","","","","","","","72","text","album index","","","American (North American)","aat","http://vocab.getty.edu/page/aat/300107956","Inscribed on verso: ""Officers' Quarters, Fort Sumter -- Purchased on the day after Old Flag was raised again by Gen. Anderson, Apr.14, 1865. Roofs protected by basketwork full of sand"".","Legacy file ID changed to match file names with extension on 2021-07-01. Original ID was: nspc_wolff_singlesCivilWarCarte_62.jpg","","Civil War Carte-de-Visite Album","partOf","nspc_wolff_civilWarCarte","http://cudl.colorado.edu/luna/servlet/s/pk1580","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/","Officers' Quarters, Fort Sumter","generalView","2013-07-31","creation","digital images","http://vocab.getty.edu/page/aat/300215302","https://ark.colorado.edu/ark:/47540/rg788w07x2pr","1088313","202","nspc_wolff_singlesCivilWarCarte_62.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~74~74~1088313~140780"
"wolff_singlesAsiaAfricaEurope_007.tif","Ira Wolff Photographic History Collection","The Ira Wolff Photographic History Collection consists of approximately 7,000 original photographs and 7,000 publications, largely from the nineteenth and early-twentieth centuries. As a whole, the collection traces the invention of photography, the scientific and technical components of its development, the history of photomechanical printing, vernacular photographic practices, and the medium's role in social and cultural documentation. The digitized portion of the collection focuses exclusively on private photographic albums ranging from cartes-de-visite albums to travel albums.","photographs","aat","http://vocab.getty.edu/page/aat/300046300","","","","Ogaki Temple overthrow","descriptive","","","","","","","","","","","","","","","","","","","1897","creation","","","","","","","","","","","","","","","Akagi-mura (Japan)","geographic","http://id.loc.gov/authorities/names/n81149913","","","","","","","","","","","","","","","","","","","","","","","","","","","","University of Colorado Boulder Special Collections Department","corporate","","","","","","","","gelatin silver prints","aat","http://vocab.getty.edu/page/aat/300128695","","","","","","","""Ogaki Temple overthrown with 300 people inside. You can see the big bell.""","caption","","","","","","","Image No. 7. ""Ogaki Temple overthrown with 300 people inside. You can see the big bell"" titled in ink and ""Ohgaki"" titled in plate. 10 1/2 x 8 1/8 sepia photo, mounted. 1897.","Inscription titled in ink and ""Ohgaki"" titled in plate. 10 1/2 x 8 1/8 sepia photo, mounted.","Legacy file ID changed to match file names with extension on 2021-07-01. Original ID was: Wolff_AsiaAfricaEurope_singles_007.jpg","Asia, Africa, and Europe album","partOf","wolff_asiaAfricaEurope","http://cudl.colorado.edu/luna/servlet/s/cckl62","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/","Ogaki Temple overthrow","generalView","","","digital images","http://vocab.getty.edu/page/aat/300215302","https://ark.colorado.edu/ark:/47540/h9901647c2zt","1092577","202","Wolff_AsiaAfricaEurope_singles_007.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~74~74~1092577~132987"
"nspc_wolff_civilWarCarte_023b.tif","Ira Wolff Photographic History Collection","The Ira Wolff Photographic History Collection consists of approximately 7,000 original photographs and 7,000 publications, largely from the nineteenth and early-twentieth centuries. As a whole, the collection traces the invention of photography, the scientific and technical components of its development, the history of photomechanical printing, vernacular photographic practices, and the medium's role in social and cultural documentation. The digitized portion of the collection focuses exclusively on private photographic albums ranging from cartes-de-visite albums to travel albums.","cartes-de-visite (card photographs)","aat","http://vocab.getty.edu/page/aat/300127141","","","","Oliver Wendell Holmes","repository","Brady's National Photographic Portrait Galleries","naf","http://id.loc.gov/authorities/names/n85307564","corporate","","","","Anthony, E.","","local","corporate","","","","","","","","1860/1862","creation","","","United States--History--Civil War, 1861-1865","conceptTopic","lcsh","http://id.loc.gov/authorities/subjects/sh85140205","","","","","","","","","New York (State)","creation","http://id.worldcat.org/fast/1210280","","","","","","","","","","","","","","","","","","","","","","","","","","","","University of Colorado Boulder Special Collections Department","corporate","3.25 in. (H) x 2.25 in. (W)","3.25","height","inches","2.25","width","inches","albumen process","aat","http://vocab.getty.edu/page/aat/300133274","","","","","","","32. Oliver Wendall Holmes","text","album index","","","American (North American)","aat","http://vocab.getty.edu/page/aat/300107956","Published by E. Anthony from photographic negative from Brady's National Portrait Gallery.","Legacy file ID changed to match file names with extension on 2021-07-01. Original ID was: nspc_wolff_singlesCivilWarCarte_32.jpg","","Civil War Carte-de-Visite Album","partOf","nspc_wolff_civilWarCarte","http://cudl.colorado.edu/luna/servlet/s/pk1580","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/","Oliver Wendell Holmes","generalView","2013-07-31","creation","digital images","http://vocab.getty.edu/page/aat/300215302","https://ark.colorado.edu/ark:/47540/hm018109d6vk","1087702","202","nspc_wolff_singlesCivilWarCarte_32.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~74~74~1087702~140750"
